Description,Accuracy,Base Rate,Selection Rate,Disparate Impact,Statistical Parity Difference,Between Group Coefficient of Variation,Between Group Generalized Entropy Index,Between Group Theil Index,Mean Difference,Smoothed Empirical Differential Fairness,Consistency,Average Absolute Odds Difference,Average Odds Difference,Average Predictive Value Difference,Between All Groups Coefficient of Variation,Between All Groups Generalized Entropy Index,Between All Groups Theil Index,Coefficient of Variation,Differential Fairness Bias Amplification,Equal Opportunity Difference,Equalized Odds Difference,Error Rate,Error Rate Difference,Error Rate Ratio,False Discovery Rate,False Discovery Rate Difference,False Discovery Rate Ratio,False Negative Rate,False Negative Rate Difference,False Negative Rate Ratio,False Omission Rate,False Omission Rate Difference,False Omission Rate Ratio,False Positive Rate,False Positive Rate Difference,False Positive Rate Ratio,Generalized Entropy Index,Generalized Equalized Odds Difference,Generalized False Negative Rate,Generalized False Positive Rate,Generalized True Negative Rate,Generalized True Positive Rate,Negative Predictive Value,Number of False Negatives,Number of False Positives,Number of Generalized False Negatives,Number of Generalized False Positives,Number of Generalized True Negatives,Number of Generalized True Positives,Number of Instances,Number of Negatives,Number of Positives,Number of Predicted Negatives,Number of Predicted Positives,Number of True Negatives,Number of True Positives,Positive Predictive Value,Power,Precision,Recall,Sensitivity,Specificity,Theil Index,True Negative Rate,True Positive Rate,True Positive Rate Difference
RNN Reweighed AGE&GENDER Mitigation,0.515807962529274,0.5030249804839969,0.5192232630757221,1.0766173677069202,0.044677218234527194,0.8801235494065676,0.38730873111000735,0.5724729542853687,0.044677218234527194,0.7008680099008703,0.9498829039812652,0.058093303368833116,0.058093303368833116,0.18238753922610756,0.1343036773981674,0.00901873888133551,0.009143054807014684,0.6845617996465032,-0.219594251593224,0.057272485917140514,0.05891412082052572,0.48419203747072603,-0.04499528439228795,0.9170129991419516,0.48186431121969553,-0.18321869512359856,0.6757712924131943,0.46517943743937923,-0.05727248591714046,0.8744344999683032,0.4867059062309722,0.18155638332861657,1.3558722329252844,0.5034360887492637,0.05891412082052572,1.0954226783174152,0.23431242876762962,0.05891412082052572,0.46517943743937923,0.5034360887492637,0.4965639112507363,0.5348205625606207,0.5132940937690278,2398.0,2564.0,2398.0,2564.0,2529.0,2757.0,10248.0,5093.0,5155.0,4927.0,5321.0,2529.0,2757.0,0.5181356887803045,2757.0,0.5181356887803045,0.5348205625606207,0.5348205625606207,0.4965639112507363,0.32524692582370834,0.4965639112507363,0.5348205625606207,0.057272485917140514
CNN GENDER Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,0.774628464223646,-0.13310725536338125,0.1342359884426322,0.009009650296585243,0.009100433927631069,-0.13310725536338125,0.2934255907734742,0.9519516003122567,0.13440684905520836,-0.13440684905520836,0.13992125762097618,0.1342359884426322,0.009009650296585243,0.009100433927631069,0.6967913864192522,-0.011965949816097332,-0.0696118357891663,0.19920186232125042,0.5114168618266979,-0.06792768161396845,0.8748497672300909,0.5074681910381708,-0.20466457454091302,0.6526032039433148,0.4823643410852713,0.06961183578916624,1.15631904334423,0.5158549222797928,0.07517794070103934,1.1579785749243237,0.5408805031446541,-0.19920186232125042,0.6779569892473118,0.2427591180940318,0.19920186232125042,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,-0.0696118357891663
CNN DIR GENDER Mitigation,0.4884855581576893,0.499512099921936,0.5352263856362217,0.7585940324774018,-0.1450240548929813,0.13959072477051246,0.00974278522097848,0.009864772554828033,-0.1450240548929813,0.2969120532626367,0.952068696330992,0.1453664482292065,-0.1453664482292065,0.14411849611794356,0.13959072477051246,0.00974278522097848,0.009864772554828033,0.6896787258084623,0.012888979475457307,-0.12191047353792833,0.16882242292048466,0.5115144418423108,-0.02927753818142398,0.9442058312404207,0.5112123974475843,-0.16764683166578903,0.7087966768543295,0.47626489548739986,0.12191047353792839,1.2956177353352551,0.5118622716775142,0.12059016057009814,1.2691380399589354,0.5466952622343537,-0.16882242292048466,0.7236108454400094,0.23782837241639207,0.16882242292048466,0.47626489548739986,0.5466952622343537,0.45330473776564634,0.5237351045126001,0.4881377283224858,2438.0,2804.0,2438.0,2804.0,2325.0,2681.0,10248.0,5129.0,5119.0,4763.0,5485.0,2325.0,2681.0,0.48878760255241566,2681.0,0.48878760255241566,0.5237351045126001,0.5237351045126001,0.45330473776564634,0.33113907293229233,0.45330473776564634,0.5237351045126001,-0.12191047353792833
CNN Reweighed GENDER Mitigation,0.49268149882903983,0.5070257611241218,0.5252732240437158,0.7626826276728462,-0.13939211487384112,0.12866438643192216,0.008277262167951497,0.008380099208648652,-0.13939211487384112,0.25681069516684807,0.9523028883684626,0.1413455064796151,-0.1413455064796151,0.12356757438986421,0.12866438643192216,0.008277262167951497,0.008380099208648652,0.6992692744623851,0.03416566271457511,-0.10012887035215823,0.182562142607072,0.5073185011709602,-0.04104626719570048,0.9219062817297737,0.500278655025079,-0.16486791352741864,0.7071159684116427,0.4822940723633564,0.10012887035215817,1.2319772655180414,0.5151079136690647,0.08226723525230989,1.1741125150421179,0.5330562153602534,-0.182562142607072,0.6972519231699648,0.2444887591035752,0.182562142607072,0.4822940723633564,0.5330562153602534,0.4669437846397466,0.5177059276366436,0.4848920863309353,2506.0,2693.0,2506.0,2693.0,2359.0,2690.0,10248.0,5052.0,5196.0,4865.0,5383.0,2359.0,2690.0,0.49972134497492104,2690.0,0.49972134497492104,0.5177059276366436,0.5177059276366436,0.4669437846397466,0.33968326407445587,0.4669437846397466,0.5177059276366436,-0.10012887035215823
CNN AGE Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,1.2253255966902956,0.11432040343416228,0.048612647713965784,0.0011815947588810713,0.001152999499707494,0.11432040343416228,0.025122602386427495,0.9519516003122567,0.11496369344122373,0.11496369344122373,-0.032883833532885015,0.048612647713965784,0.0011815947588810713,0.001152999499707494,0.6967913864192522,0.23875206567535334,0.22367733608354384,0.22367733608354384,0.5114168618266979,-0.10699129029680465,0.798827260965736,0.5074681910381708,-0.08065133455519002,0.8465399527482206,0.4823643410852713,-0.22367733608354384,0.5732940314368048,0.5158549222797928,-0.14641900162096,0.7280029005813453,0.5408805031446541,0.006250050798903617,1.0115813921859376,0.2427591180940318,0.22367733608354384,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,0.22367733608354384
CNN DIR AGE Mitigation,0.4946330991412959,0.5071233411397346,0.5392271662763466,1.0900250210112565,0.047746587758096704,0.021640485770257938,0.00023415531218636814,0.00023148644702183634,0.047746587758096704,0.019585838056379368,0.9502146760343488,0.0695844823382969,0.047493113465790604,-0.019003021540211357,0.021640485770257938,0.00023415531218636814,0.00023148644702183634,0.6880764639420015,0.08754075751867052,0.1170775958040875,0.1170775958040875,0.5053669008587041,-0.06891299006084528,0.8670019125923988,0.498371335504886,-0.05191774438967767,0.8979396738840573,0.4666153550125072,-0.11707759580408755,0.7600841162683242,0.5135535789919525,-0.08992378747010032,0.8299559831727963,0.5452385666204712,-0.02209136887250629,0.9597901771721122,0.23672461011546422,0.1170775958040875,0.4666153550125072,0.5452385666204712,0.4547614333795288,0.5333846449874928,0.4864464210080474,2425.0,2754.0,2425.0,2754.0,2297.0,2772.0,10248.0,5051.0,5197.0,4722.0,5526.0,2297.0,2772.0,0.501628664495114,2772.0,0.501628664495114,0.5333846449874928,0.5333846449874928,0.4547614333795288,0.3293589123113121,0.4547614333795288,0.5333846449874928,0.1170775958040875
CNN Reweighed AGE Mitigation,0.48009367681498827,0.5003903200624512,0.5220530835284933,1.1201227712855621,0.06133652841101567,0.025650691940328787,0.0003289789985088241,0.00032457614469012016,0.06133652841101567,0.01192481103560361,0.9508782201405158,0.0801415046189572,0.06163603934153994,-0.013354107058194231,0.025650691940328787,0.0003289789985088241,0.00032457614469012016,0.7054380741746696,0.12190303623310872,0.14177754396049713,0.14177754396049713,0.5199063231850117,-0.07946569443510787,0.8513895256829308,0.5186915887850467,-0.06775880251911659,0.8727617016656907,0.49785491419656785,-0.14177754396049708,0.7294514325427484,0.5212331563903634,-0.09446701663550505,0.8240869795194612,0.5419921875,-0.018505465277417255,0.9660746741539717,0.24882143824763336,0.14177754396049713,0.49785491419656785,0.5419921875,0.4580078125,0.5021450858034321,0.47876684360963656,2553.0,2775.0,2553.0,2775.0,2345.0,2575.0,10248.0,5120.0,5128.0,4898.0,5350.0,2345.0,2575.0,0.48130841121495327,2575.0,0.48130841121495327,0.5021450858034321,0.5021450858034321,0.4580078125,0.34599612826095577,0.4580078125,0.5021450858034321,0.14177754396049713
CNN AGE&GENDER Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,1.0983437145813502,0.05817545208618036,0.8832618194518107,0.3900757208506615,0.5759193049829531,0.05817545208618036,0.6896713627602191,0.9519516003122567,0.0866374629873905,0.0866374629873905,0.18052397167393305,0.14824124596725036,0.010987733502961408,0.011167871673464794,0.6967913864192522,-0.15041713146444258,0.08802279072264574,0.08802279072264574,0.5114168618266979,-0.053010976456341674,0.910321656078209,0.5074681910381708,-0.18232002527026842,0.7016483097742168,0.4823643410852713,-0.08802279072264574,0.8237900435953759,0.5158549222797928,0.1787279180775978,1.3179054005021698,0.5408805031446541,0.08525213525213526,1.1274231203056826,0.2427591180940318,0.08802279072264574,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,0.08802279072264574
CNN DIR AGE&GENDER Mitigation,0.5016588602654176,0.4972677595628415,0.5391295862607338,1.0163424124513618,0.010214007782101131,0.8860370333912266,0.3925308122703628,0.5781878342003259,0.010214007782101131,0.6707202184654707,0.9494145199063238,0.03484225605411401,0.03484225605411401,0.1692633988299911,0.15632231820533285,0.01221833358454467,0.012492657536953515,0.6763761764571812,-0.15405151128008832,0.010736535369774924,0.05894797673845309,0.4983411397345824,-0.023484564182583045,0.9585999181747753,0.5009954751131221,-0.14746983206494563,0.7481078880046739,0.45898744113029827,-0.010736535369774924,0.9754480698529412,0.4952360787634978,0.1910569655950366,1.3558235294117646,0.5372670807453416,0.05894797673845309,1.0869227102079733,0.22874236603941797,0.05894797673845309,0.45898744113029827,0.5372670807453416,0.46273291925465837,0.5410125588697017,0.5047639212365023,2339.0,2768.0,2339.0,2768.0,2384.0,2757.0,10248.0,5152.0,5096.0,4723.0,5525.0,2384.0,2757.0,0.49900452488687785,2757.0,0.49900452488687785,0.5410125588697017,0.5410125588697017,0.46273291925465837,0.3183858919869966,0.46273291925465837,0.5410125588697017,0.010736535369774924
CNN Reweighed AGE&GENDER Mitigation,0.4894613583138173,0.5015612802498048,0.5345433255269321,1.0489837032773321,0.029090257974396905,0.8874302388889307,0.39376621444723225,0.579573970609235,0.029090257974396905,0.8000603641175617,0.9518735362997663,0.0657160090366698,0.0657160090366698,0.18925969017388347,0.14397254664287765,0.01036404709341779,0.010417482646939485,0.6909686805393354,-0.3693080355481243,0.023045144592105937,0.10838687348123366,0.5105386416861827,-0.006424485236441901,0.988879516353704,0.5083972252646951,-0.15056073363131334,0.7480430622934343,0.4760700389105058,-0.02304514459210588,0.9522384980400248,0.5129979035639413,0.2279586467164536,1.41545898399659,0.5452231793265466,0.10838687348123366,1.1643661933978444,0.238718858743135,0.10838687348123366,0.4760700389105058,0.5452231793265466,0.45477682067345343,0.5239299610894942,0.4870020964360587,2447.0,2785.0,2447.0,2785.0,2323.0,2693.0,10248.0,5108.0,5140.0,4770.0,5478.0,2323.0,2693.0,0.49160277473530484,2693.0,0.49160277473530484,0.5239299610894942,0.5239299610894942,0.45477682067345343,0.3322611108373541,0.45477682067345343,0.5239299610894942,0.023045144592105937
RFC GENDER Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,0.774628464223646,-0.13310725536338125,0.1342359884426322,0.009009650296585243,0.009100433927631069,-0.13310725536338125,0.2934255907734742,0.9519516003122567,0.13440684905520836,-0.13440684905520836,0.13992125762097618,0.1342359884426322,0.009009650296585243,0.009100433927631069,0.6967913864192522,-0.011965949816097332,-0.0696118357891663,0.19920186232125042,0.5114168618266979,-0.06792768161396845,0.8748497672300909,0.5074681910381708,-0.20466457454091302,0.6526032039433148,0.4823643410852713,0.06961183578916624,1.15631904334423,0.5158549222797928,0.07517794070103934,1.1579785749243237,0.5408805031446541,-0.19920186232125042,0.6779569892473118,0.2427591180940318,0.19920186232125042,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,-0.0696118357891663
RFC DIR GENDER Mitigation,0.5087822014051522,0.5025370804059328,0.516783762685402,0.7746379582843785,-0.12975145989672432,0.12624154676776558,0.007968464065158972,0.008052469374474867,-0.12975145989672432,0.2605320117085881,0.954059328649493,0.13497439312225462,-0.13497439312225462,0.13155279901928454,0.12624154676776558,0.007968464065158972,0.008052469374474867,0.6908817315723791,0.0062577488654708135,-0.10557379583928256,0.16437499040522668,0.4912177985948478,-0.029362275724041376,0.941806280193862,0.4890483383685801,-0.1606048463751052,0.7090675292732338,0.4745631067961165,0.10557379583928261,1.2513950732341539,0.49353796445880455,0.1025007516634639,1.2328848495648816,0.5080423695566889,-0.16437499040522668,0.7127831484478172,0.23865878351022443,0.16437499040522668,0.4745631067961165,0.5080423695566889,0.4919576304433111,0.5254368932038835,0.5064620355411955,2444.0,2590.0,2444.0,2590.0,2508.0,2706.0,10248.0,5098.0,5150.0,4952.0,5296.0,2508.0,2706.0,0.5109516616314199,2706.0,0.5109516616314199,0.5254368932038835,0.5254368932038835,0.4919576304433111,0.3312937551950713,0.4919576304433111,0.5254368932038835,-0.10557379583928256
RFC Reweighed GENDER Mitigation,0.5134660421545667,0.5119047619047619,0.5277127244340359,0.7989426110145037,-0.11690818915179058,0.12383748716264495,0.007667861613379126,0.007739648663041034,-0.11690818915179058,0.28254747726062135,0.9492388758782206,0.12434886316636512,-0.12434886316636512,0.1390573011354966,0.12383748716264495,0.007667861613379126,0.007739648663041034,0.6864887222477313,-0.03626147902107846,-0.08744868425788743,0.1612490420748428,0.4865339578454333,-0.03792984582470538,0.9247384851306204,0.47596153846153844,-0.17489435371951395,0.6801222019186844,0.459778879146016,0.08744868425788743,1.211320170017361,0.4983471074380165,0.10322024855147915,1.2321954523240555,0.5145941623350659,-0.1612490420748428,0.7208375959079284,0.23563338288666136,0.1612490420748428,0.459778879146016,0.5145941623350659,0.485405837664934,0.540221120853984,0.5016528925619834,2412.0,2574.0,2412.0,2574.0,2428.0,2834.0,10248.0,5002.0,5246.0,4840.0,5408.0,2428.0,2834.0,0.5240384615384616,2834.0,0.5240384615384616,0.540221120853984,0.540221120853984,0.485405837664934,0.3270939418640589,0.485405837664934,0.540221120853984,-0.08744868425788743
RFC AGE Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,1.2253255966902956,0.11432040343416228,0.048612647713965784,0.0011815947588810713,0.001152999499707494,0.11432040343416228,0.025122602386427495,0.9519516003122567,0.11496369344122373,0.11496369344122373,-0.032883833532885015,0.048612647713965784,0.0011815947588810713,0.001152999499707494,0.6967913864192522,0.23875206567535334,0.22367733608354384,0.22367733608354384,0.5114168618266979,-0.10699129029680465,0.798827260965736,0.5074681910381708,-0.08065133455519002,0.8465399527482206,0.4823643410852713,-0.22367733608354384,0.5732940314368048,0.5158549222797928,-0.14641900162096,0.7280029005813453,0.5408805031446541,0.006250050798903617,1.0115813921859376,0.2427591180940318,0.22367733608354384,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,0.22367733608354384
RFC DIR AGE Mitigation,0.5067330210772834,0.5044886807181889,0.5096604215456675,1.1768621030906032,0.08727626723735415,0.03400792888269327,0.0005782696134451616,0.0005680489818258768,0.08727626723735415,0.0013488707683996237,0.9511514441842316,0.11536837528737001,0.08634628032429323,-0.0171602358333654,0.03400792888269327,0.0005782696134451616,0.0005680489818258768,0.6986971572233126,0.187655868703122,0.20171465561166324,0.20171465561166324,0.49326697892271665,-0.11605822841912228,0.7745547980883375,0.48899100134022594,-0.1008977485037525,0.8022845736979274,0.48375241779497097,-0.20171465561166324,0.612928414835387,0.49771144278606966,-0.13521822017048324,0.7395432187331193,0.5029539188656952,-0.029022094963076783,0.9429084858837666,0.24408885875596917,0.20171465561166324,0.48375241779497097,0.5029539188656952,0.4970460811343048,0.516247582205029,0.5022885572139304,2501.0,2554.0,2501.0,2554.0,2524.0,2669.0,10248.0,5078.0,5170.0,5025.0,5223.0,2524.0,2669.0,0.5110089986597741,2669.0,0.5110089986597741,0.516247582205029,0.516247582205029,0.4970460811343048,0.3385553813050698,0.4970460811343048,0.516247582205029,0.20171465561166324
RFC Reweighed AGE Mitigation,0.5144418423106948,0.5063427010148321,0.517271662763466,1.1480714564003405,0.07457497350407594,0.023609564366103477,0.0002787057647785915,0.0002751979083850861,0.07457497350407594,0.026164796029562676,0.9516198282591731,0.10887133524380285,0.07106526667380311,-0.0037124900926030213,0.023609564366103477,0.0002787057647785915,0.0002751979083850861,0.6892020590818932,0.1365434686359882,0.17993660191760597,0.17993660191760597,0.4855581576893052,-0.11135625662398096,0.7798893912613074,0.47990945104697225,-0.1076214718873999,0.7855704447704049,0.4686837540952014,-0.17993660191760602,0.6417394355215967,0.49161107742065896,-0.11504645207260589,0.7744112729878195,0.502866179086776,-0.03780606856999974,0.9258165286538598,0.23749973912136077,0.17993660191760597,0.4686837540952014,0.502866179086776,0.49713382091322394,0.5313162459047986,0.508388922579341,2432.0,2544.0,2432.0,2544.0,2515.0,2757.0,10248.0,5059.0,5189.0,4947.0,5301.0,2515.0,2757.0,0.5200905489530278,2757.0,0.5200905489530278,0.5313162459047986,0.5313162459047986,0.49713382091322394,0.32954855698018126,0.49713382091322394,0.5313162459047986,0.17993660191760597
RFC AGE&GENDER Mitigation,0.4885831381733021,0.5035128805620609,0.5291764246682279,1.0983437145813502,0.05817545208618036,0.8832618194518107,0.3900757208506615,0.5759193049829531,0.05817545208618036,0.6896713627602191,0.9519516003122567,0.0866374629873905,0.0866374629873905,0.18052397167393305,0.14824124596725036,0.010987733502961408,0.011167871673464794,0.6967913864192522,-0.15041713146444258,0.08802279072264574,0.08802279072264574,0.5114168618266979,-0.053010976456341674,0.910321656078209,0.5074681910381708,-0.18232002527026842,0.7016483097742168,0.4823643410852713,-0.08802279072264574,0.8237900435953759,0.5158549222797928,0.1787279180775978,1.3179054005021698,0.5408805031446541,0.08525213525213526,1.1274231203056826,0.2427591180940318,0.08802279072264574,0.4823643410852713,0.5408805031446541,0.4591194968553459,0.5176356589147287,0.48414507772020726,2489.0,2752.0,2489.0,2752.0,2336.0,2671.0,10248.0,5088.0,5160.0,4825.0,5423.0,2336.0,2671.0,0.49253180896182924,2671.0,0.49253180896182924,0.5176356589147287,0.5176356589147287,0.4591194968553459,0.3376211426424689,0.4591194968553459,0.5176356589147287,0.08802279072264574
RFC DIR AGE&GENDER Mitigation,0.5053669008587042,0.5040983606557377,0.5182474629195941,1.0342272757792765,0.020025358500380674,0.8794506637561187,0.3867167349905388,0.5710570237219553,0.020025358500380674,0.7162919383396038,0.9519711163153792,0.04239234247495016,0.04239234247495016,0.1986398316470777,0.1415298030583356,0.01001534257686563,0.010145490497780674,0.6933489641131667,-0.29728139739348425,0.0228893764196747,0.06189530853022562,0.49463309914129583,-0.025015200779951896,0.9544455948616059,0.4908680097909998,-0.18325967590732556,0.6825268460824606,0.47657762291908634,-0.022889376419674812,0.9503295926184723,0.4986834109783269,0.2140199873868298,1.4200734360077514,0.512987012987013,0.06189530853022562,1.0991961966054309,0.24036639301840065,0.06189530853022562,0.47657762291908634,0.512987012987013,0.487012987012987,0.5234223770809137,0.5013165890216731,2462.0,2607.0,2462.0,2607.0,2475.0,2704.0,10248.0,5082.0,5166.0,4937.0,5311.0,2475.0,2704.0,0.5091319902090002,2704.0,0.5091319902090002,0.5234223770809137,0.5234223770809137,0.487012987012987,0.333690791271277,0.487012987012987,0.5234223770809137,0.0228893764196747
RFC Reweighed AGE&GENDER Mitigation,0.5141491022638564,0.5050741608118657,0.5166861826697893,1.0202234185364785,0.011728647858936903,0.8769923660077446,0.38455780501793085,0.5684737169603086,0.011728647858936903,0.7699123712459885,0.9507025761124127,0.03201094221552192,0.03201094221552192,0.19622694412240876,0.13593882006347102,0.009239681400124376,0.009328558488834475,0.6889334145497308,-0.39971847641394465,0.018355927502895608,0.04566595692814823,0.48585089773614365,-0.02616969697451177,0.9521545955045326,0.4813975448536355,-0.1871174237162569,0.6729296456891266,0.46947449768160743,-0.018355927502895664,0.9604738084532374,0.49061175045427013,0.20533646452856058,1.4008472583912037,0.5025630914826499,0.04566595692814823,1.0738637454049973,0.2373146248415756,0.04566595692814823,0.46947449768160743,0.5025630914826499,0.4974369085173502,0.5305255023183926,0.5093882495457298,2430.0,2549.0,2430.0,2549.0,2523.0,2746.0,10248.0,5072.0,5176.0,4953.0,5295.0,2523.0,2746.0,0.5186024551463645,2746.0,0.5186024551463645,0.5305255023183926,0.5305255023183926,0.4974369085173502,0.3293118616844027,0.4974369085173502,0.5305255023183926,0.018355927502895608
