timestamp,trial,epoch,accuracy,val_accuracy,lstm_units,dropout,dense_units,learning_rate
2025-02-22 21:55:14,1,1,0.6458402872085571,0.6951600313186646,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:55:24,1,2,0.7567887902259827,0.727556586265564,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:55:35,1,3,0.7869270443916321,0.8090033531188965,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:55:46,1,4,0.8065824508666992,0.8065313696861267,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:55:56,1,5,0.8193236589431763,0.8389929533004761,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:56:07,1,6,0.8291931748390198,0.8387978076934814,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:56:18,1,7,0.8394390344619751,0.8447827100753784,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:56:28,1,8,0.8459490537643433,0.795472264289856,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:56:39,1,9,0.8483188152313232,0.8689175248146057,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:56:50,1,10,0.8574774265289307,0.863322913646698,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:00,1,11,0.8604745268821716,0.8736013770103455,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:11,1,12,0.8643916845321655,0.8734712600708008,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:21,1,13,0.8686015605926514,0.873406171798706,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:32,1,14,0.8718077540397644,0.8551262021064758,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:42,1,15,0.8757945895195007,0.8613713383674622,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:57:53,1,16,0.8931220173835754,0.9044366478919983,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:03,1,17,0.8955336213111877,0.9080796241760254,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:14,1,18,0.8970112800598145,0.9076893329620361,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:24,1,19,0.8989907503128052,0.9128935933113098,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:35,1,20,0.8976385593414307,0.9104215502738953,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:45,1,21,0.9003429412841797,0.9075592160224915,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:58:56,1,22,0.9007890224456787,0.913804292678833,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:06,1,23,0.9015278220176697,0.9088602662086487,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:16,1,24,0.9025733470916748,0.9058027863502502,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:27,1,25,0.9015278220176697,0.913804292678833,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:37,1,26,0.9046643376350403,0.9140645265579224,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:48,1,27,0.9056261777877808,0.9125032424926758,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 21:59:58,1,28,0.9057098031044006,0.9135441184043884,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:00:09,1,29,0.9056401252746582,0.9167317152023315,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:00:19,1,30,0.9066856503486633,0.9169268608093262,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:00:30,1,31,0.9078565835952759,0.9204397797584534,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:00:41,1,32,0.9082608222961426,0.919268786907196,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:00:51,1,33,0.9081771969795227,0.9183580279350281,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:02,1,34,0.9093620777130127,0.9167967438697815,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:12,1,35,0.9091112017631531,0.9223263263702393,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:23,1,36,0.9141017198562622,0.9231719970703125,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:33,1,37,0.914924144744873,0.9233671426773071,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:44,1,38,0.9145199060440063,0.9231719970703125,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:01:54,1,39,0.9144920110702515,0.9244080185890198,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:05,1,40,0.9150775074958801,0.9228467345237732,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:15,1,41,0.914031982421875,0.920634925365448,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:26,1,42,0.9152726531028748,0.9226515889167786,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:36,1,43,0.9154956936836243,0.9229768514633179,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:47,1,44,0.9161787629127502,0.9232370257377625,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:02:57,1,45,0.9161090850830078,0.9233671426773071,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:03:08,1,46,0.9164714813232422,0.9242779016494751,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:03:18,1,47,0.9169315099716187,0.9232370257377625,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:03:29,1,48,0.9175170063972473,0.9236924052238464,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:03:39,1,49,0.9159696698188782,0.9234322309494019,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 22:03:50,1,50,0.9168478846549988,0.9239526391029358,96,0.30000000000000004,128,0.0006387093781594371
2025-02-22 23:51:49,2,1,0.6827952265739441,0.7087562084197998,96,0.1,128,0.000593713252728614
2025-02-22 23:51:59,2,2,0.7829820513725281,0.7587171196937561,96,0.1,128,0.000593713252728614
2025-02-22 23:52:10,2,3,0.8083528280258179,0.8164845108985901,96,0.1,128,0.000593713252728614
2025-02-22 23:52:20,2,4,0.8236032128334045,0.7746552228927612,96,0.1,128,0.000593713252728614
2025-02-22 23:52:31,2,5,0.8379195928573608,0.81882643699646,96,0.1,128,0.000593713252728614
2025-02-22 23:52:41,2,6,0.8463951349258423,0.7775826454162598,96,0.1,128,0.000593713252728614
2025-02-22 23:52:52,2,7,0.8546894192695618,0.8535649180412292,96,0.1,128,0.000593713252728614
2025-02-22 23:53:02,2,8,0.8597496151924133,0.8251366019248962,96,0.1,128,0.000593713252728614
2025-02-22 23:53:12,2,9,0.8650886416435242,0.8580536246299744,96,0.1,128,0.000593713252728614
2025-02-22 23:53:23,2,10,0.8683785200119019,0.8818631172180176,96,0.1,128,0.000593713252728614
2025-02-22 23:53:33,2,11,0.874316930770874,0.8870673775672913,96,0.1,128,0.000593713252728614
2025-02-22 23:53:44,2,12,0.8762685656547546,0.8896695375442505,96,0.1,128,0.000593713252728614
2025-02-22 23:53:54,2,13,0.8794747591018677,0.8521987795829773,96,0.1,128,0.000593713252728614
2025-02-22 23:54:05,2,14,0.8845349550247192,0.8924017548561096,96,0.1,128,0.000593713252728614
2025-02-22 23:54:15,2,15,0.8866538405418396,0.881602942943573,96,0.1,128,0.000593713252728614
2025-02-22 23:54:26,2,16,0.8873786926269531,0.8932474851608276,96,0.1,128,0.000593713252728614
2025-02-22 23:54:36,2,17,0.8893721699714661,0.8841400146484375,96,0.1,128,0.000593713252728614
2025-02-22 23:54:46,2,18,0.8937771916389465,0.8817980885505676,96,0.1,128,0.000593713252728614
2025-02-22 23:54:57,2,19,0.8957287669181824,0.8971506357192993,96,0.1,128,0.000593713252728614
2025-02-22 23:55:08,2,20,0.896997332572937,0.8968904614448547,96,0.1,128,0.000593713252728614
2025-02-22 23:55:18,2,21,0.8995762467384338,0.8861566781997681,96,0.1,128,0.000593713252728614
2025-02-22 23:55:29,2,22,0.9004265666007996,0.9136091470718384,96,0.1,128,0.000593713252728614
2025-02-22 23:55:39,2,23,0.9022248387336731,0.9049570560455322,96,0.1,128,0.000593713252728614
2025-02-22 23:55:50,2,24,0.9042739868164062,0.9068436026573181,96,0.1,128,0.000593713252728614
2025-02-22 23:56:00,2,25,0.9057655930519104,0.9017043709754944,96,0.1,128,0.000593713252728614
2025-02-22 23:56:11,2,26,0.906936526298523,0.9113973379135132,96,0.1,128,0.000593713252728614
2025-02-22 23:56:22,2,27,0.9232742190361023,0.9258391857147217,96,0.1,128,0.000593713252728614
2025-02-22 23:56:33,2,28,0.9262155890464783,0.9290918707847595,96,0.1,128,0.000593713252728614
2025-02-22 23:56:43,2,29,0.924988865852356,0.9281160831451416,96,0.1,128,0.000593713252728614
2025-02-22 23:56:54,2,30,0.9267034530639648,0.9298074245452881,96,0.1,128,0.000593713252728614
2025-02-22 23:57:05,2,31,0.9274004697799683,0.9292870163917542,96,0.1,128,0.000593713252728614
2025-02-22 23:57:15,2,32,0.9265222549438477,0.9317590594291687,96,0.1,128,0.000593713252728614
2025-02-22 23:57:26,2,33,0.9272610545158386,0.930718183517456,96,0.1,128,0.000593713252728614
2025-02-22 23:57:36,2,34,0.9291011691093445,0.9327348470687866,96,0.1,128,0.000593713252728614
2025-02-22 23:57:47,2,35,0.9296727180480957,0.93123859167099,96,0.1,128,0.000593713252728614
2025-02-22 23:57:57,2,36,0.9290174841880798,0.9305880665779114,96,0.1,128,0.000593713252728614
2025-02-22 23:58:08,2,37,0.9301326870918274,0.9339057803153992,96,0.1,128,0.000593713252728614
2025-02-22 23:58:18,2,38,0.9299375414848328,0.9342961311340332,96,0.1,128,0.000593713252728614
2025-02-22 23:58:29,2,39,0.9306345582008362,0.9295472502708435,96,0.1,128,0.000593713252728614
2025-02-22 23:58:40,2,40,0.9306624531745911,0.9359875321388245,96,0.1,128,0.000593713252728614
2025-02-22 23:58:50,2,41,0.931401252746582,0.937223494052887,96,0.1,128,0.000593713252728614
2025-02-22 23:59:01,2,42,0.9306485056877136,0.9346213936805725,96,0.1,128,0.000593713252728614
2025-02-22 23:59:11,2,43,0.9317358136177063,0.9359224438667297,96,0.1,128,0.000593713252728614
2025-02-22 23:59:22,2,44,0.9329904317855835,0.9360525608062744,96,0.1,128,0.000593713252728614
2025-02-22 23:59:32,2,45,0.9334643483161926,0.9366380572319031,96,0.1,128,0.000593713252728614
2025-02-22 23:59:43,2,46,0.9368378520011902,0.9395003914833069,96,0.1,128,0.000593713252728614
2025-02-22 23:59:54,2,47,0.9364475011825562,0.9396955370903015,96,0.1,128,0.000593713252728614
2025-02-23 00:00:05,2,48,0.9373118281364441,0.9408665299415588,96,0.1,128,0.000593713252728614
2025-02-23 00:00:15,2,49,0.9371445178985596,0.9415820837020874,96,0.1,128,0.000593713252728614
2025-02-23 00:00:26,2,50,0.9367960095405579,0.9390450119972229,96,0.1,128,0.000593713252728614
2025-02-23 01:51:46,3,1,0.680564820766449,0.6923627257347107,128,0.2,64,0.0008567754215717882
2025-02-23 01:51:57,3,2,0.7808771133422852,0.7516263127326965,128,0.2,64,0.0008567754215717882
2025-02-23 01:52:07,3,3,0.80963534116745,0.8006765842437744,128,0.2,64,0.0008567754215717882
2025-02-23 01:52:18,3,4,0.8279664516448975,0.8198022246360779,128,0.2,64,0.0008567754215717882
2025-02-23 01:52:28,3,5,0.8406379222869873,0.8533697724342346,128,0.2,64,0.0008567754215717882
2025-02-23 01:52:39,3,6,0.8505492210388184,0.869763195514679,128,0.2,64,0.0008567754215717882
2025-02-23 01:52:49,3,7,0.8573798537254333,0.8602654337882996,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:00,3,8,0.8644334673881531,0.8603955507278442,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:11,3,9,0.8687688112258911,0.864168643951416,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:21,3,10,0.8748188018798828,0.8881732821464539,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:32,3,11,0.877997100353241,0.8892141580581665,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:42,3,12,0.8821651339530945,0.880301833152771,128,0.2,64,0.0008567754215717882
2025-02-23 01:53:53,3,13,0.8865981101989746,0.8960447311401367,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:03,3,14,0.8890654444694519,0.8907103538513184,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:14,3,15,0.8927874565124512,0.8842050433158875,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:25,3,16,0.8944602608680725,0.904566764831543,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:35,3,17,0.8962027430534363,0.8896044492721558,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:46,3,18,0.8991998434066772,0.9013140797615051,128,0.2,64,0.0008567754215717882
2025-02-23 01:54:56,3,19,0.902015745639801,0.9068436026573181,128,0.2,64,0.0008567754215717882
2025-02-23 01:55:07,3,20,0.9020854234695435,0.908665120601654,128,0.2,64,0.0008567754215717882
2025-02-23 01:55:18,3,21,0.9052916169166565,0.9086000323295593,128,0.2,64,0.0008567754215717882
2025-02-23 01:55:28,3,22,0.906197726726532,0.9164714813232422,128,0.2,64,0.0008567754215717882
2025-02-23 01:55:39,3,23,0.9089438915252686,0.9005984663963318,128,0.2,64,0.0008567754215717882
2025-02-23 01:55:49,3,24,0.9098918437957764,0.8848555684089661,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:00,3,25,0.9105191230773926,0.9130236506462097,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:11,3,26,0.9128331542015076,0.9149752855300903,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:21,3,27,0.912401020526886,0.9045016765594482,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:32,3,28,0.9150775074958801,0.914650022983551,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:42,3,29,0.9153702259063721,0.9144548773765564,128,0.2,64,0.0008567754215717882
2025-02-23 01:56:53,3,30,0.9171127676963806,0.9192037582397461,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:03,3,31,0.9176703691482544,0.9196591377258301,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:14,3,32,0.9188552498817444,0.9234322309494019,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:25,3,33,0.9196498394012451,0.9150403141975403,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:35,3,34,0.9202910661697388,0.9186833500862122,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:46,3,35,0.9211413860321045,0.9244730472564697,128,0.2,64,0.0008567754215717882
2025-02-23 01:57:56,3,36,0.9218802452087402,0.9303278923034668,128,0.2,64,0.0008567754215717882
2025-02-23 01:58:07,3,37,0.923176646232605,0.9195290207862854,128,0.2,64,0.0008567754215717882
2025-02-23 01:58:17,3,38,0.9233021140098572,0.9248633980751038,128,0.2,64,0.0008567754215717882
2025-02-23 01:58:28,3,39,0.9235251545906067,0.9214155673980713,128,0.2,64,0.0008567754215717882
2025-02-23 01:58:39,3,40,0.9244173169136047,0.9179027080535889,128,0.2,64,0.0008567754215717882
2025-02-23 01:58:49,3,41,0.939709484577179,0.9388498663902283,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:00,3,42,0.9416611194610596,0.9400858879089355,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:10,3,43,0.9424417018890381,0.9400858879089355,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:21,3,44,0.9436963200569153,0.9422976970672607,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:32,3,45,0.9446582198143005,0.9393052458763123,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:42,3,46,0.9449090957641602,0.9404761791229248,128,0.2,64,0.0008567754215717882
2025-02-23 01:59:53,3,47,0.9457873106002808,0.9434036016464233,128,0.2,64,0.0008567754215717882
2025-02-23 02:00:04,3,48,0.9452854990959167,0.943598747253418,128,0.2,64,0.0008567754215717882
2025-02-23 02:00:14,3,49,0.9460382461547852,0.9408014416694641,128,0.2,64,0.0008567754215717882
2025-02-23 02:00:25,3,50,0.9463867545127869,0.9424928426742554,128,0.2,64,0.0008567754215717882
2025-02-23 03:56:03,4,1,0.6484888792037964,0.6917122006416321,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:56:13,4,2,0.7582942843437195,0.6827998757362366,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:56:25,4,3,0.7887950539588928,0.7634009718894958,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:56:35,4,4,0.8088825941085815,0.8019776344299316,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:56:46,4,5,0.823380172252655,0.8252667188644409,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:56:57,4,6,0.8345460891723633,0.8356752395629883,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:57:08,4,7,0.8453496098518372,0.8499869704246521,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:57:19,4,8,0.8534905910491943,0.8702836036682129,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:57:30,4,9,0.8621333837509155,0.8711943626403809,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:57:41,4,10,0.8668590188026428,0.8731459975242615,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:57:52,4,11,0.8743727207183838,0.8842050433158875,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:03,4,12,0.8762406706809998,0.8542154431343079,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:14,4,13,0.8809105753898621,0.9007285833358765,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:25,4,14,0.8855246901512146,0.8946786522865295,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:36,4,15,0.8879781365394592,0.902289867401123,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:47,4,16,0.8935820460319519,0.9023549556732178,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:58:58,4,17,0.8944602608680725,0.9024850130081177,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:59:09,4,18,0.8967742919921875,0.9059979319572449,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:59:20,4,19,0.8980289101600647,0.9041764140129089,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:59:31,4,20,0.9014023542404175,0.9162763357162476,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:59:42,4,21,0.9024618268013,0.9034608602523804,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 03:59:53,4,22,0.9051522016525269,0.9144548773765564,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:04,4,23,0.9057376980781555,0.9044366478919983,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:14,4,24,0.9072989821434021,0.9134140014648438,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:25,4,25,0.9248215556144714,0.9269450902938843,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:36,4,26,0.92774897813797,0.930718183517456,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:47,4,27,0.9286132454872131,0.926619827747345,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:00:58,4,28,0.9284877777099609,0.9347515106201172,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:01:09,4,29,0.9321818947792053,0.9309133291244507,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:01:20,4,30,0.9330461621284485,0.9343611598014832,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:01:31,4,31,0.9323073625564575,0.9350116848945618,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:01:42,4,32,0.932084321975708,0.9367681741714478,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:01:53,4,33,0.9330740571022034,0.9337106347084045,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:04,4,34,0.9340916872024536,0.9342961311340332,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:15,4,35,0.9344123005867004,0.9337757229804993,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:26,4,36,0.9343425631523132,0.9382643699645996,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:36,4,37,0.9358062744140625,0.9355971813201904,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:47,4,38,0.9365172386169434,0.937158465385437,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:02:58,4,39,0.9365451335906982,0.9339057803153992,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:03:09,4,40,0.9368378520011902,0.937223494052887,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:03:20,4,41,0.937451183795929,0.9349466562271118,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:03:31,4,42,0.9379251599311829,0.9397606253623962,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:03:42,4,43,0.9381760954856873,0.9381342530250549,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:03:53,4,44,0.9372281432151794,0.9404761791229248,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:04,4,45,0.9387197494506836,0.936247706413269,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:15,4,46,0.9391379356384277,0.9407364130020142,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:26,4,47,0.9396119117736816,0.9363127946853638,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:36,4,48,0.9398488998413086,0.9383944869041443,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:48,4,49,0.9392773509025574,0.9398256540298462,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 04:04:58,4,50,0.9402252435684204,0.937548816204071,128,0.30000000000000004,32,0.000835783929786209
2025-02-23 06:05:14,5,1,0.6500362157821655,0.7510408759117126,96,0.4,128,0.0009951809875014272
2025-02-23 06:05:25,5,2,0.7572069764137268,0.777062177658081,96,0.4,128,0.0009951809875014272
2025-02-23 06:05:36,5,3,0.7875961661338806,0.7346473932266235,96,0.4,128,0.0009951809875014272
2025-02-23 06:05:47,5,4,0.8049933314323425,0.8306661248207092,96,0.4,128,0.0009951809875014272
2025-02-23 06:05:58,5,5,0.8179854154586792,0.8424407839775085,96,0.4,128,0.0009951809875014272
2025-02-23 06:06:09,5,6,0.8273112773895264,0.8428311347961426,96,0.4,128,0.0009951809875014272
2025-02-23 06:06:20,5,7,0.8359958529472351,0.8323575258255005,96,0.4,128,0.0009951809875014272
2025-02-23 06:06:31,5,8,0.8442623019218445,0.864168643951416,96,0.4,128,0.0009951809875014272
2025-02-23 06:06:42,5,9,0.8490437269210815,0.8662503361701965,96,0.4,128,0.0009951809875014272
2025-02-23 06:06:52,5,10,0.8564319014549255,0.8341139554977417,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:04,5,11,0.8620637059211731,0.8767889738082886,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:14,5,12,0.8669705390930176,0.885766327381134,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:25,5,13,0.8709992170333862,0.8882383704185486,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:36,5,14,0.8760315775871277,0.886286735534668,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:48,5,15,0.879391074180603,0.8717148303985596,96,0.4,128,0.0009951809875014272
2025-02-23 06:07:59,5,16,0.8813984394073486,0.8868072032928467,96,0.4,128,0.0009951809875014272
2025-02-23 06:08:10,5,17,0.8847719430923462,0.8974108695983887,96,0.4,128,0.0009951809875014272
2025-02-23 06:08:20,5,18,0.887350857257843,0.8970205783843994,96,0.4,128,0.0009951809875014272
2025-02-23 06:08:31,5,19,0.8889957666397095,0.8844001889228821,96,0.4,128,0.0009951809875014272
2025-02-23 06:08:42,5,20,0.8916304111480713,0.9005984663963318,96,0.4,128,0.0009951809875014272
2025-02-23 06:08:53,5,21,0.8938329219818115,0.9000130295753479,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:04,5,22,0.8940281271934509,0.9000130295753479,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:15,5,23,0.8982937335968018,0.9071688652038574,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:26,5,24,0.9007192850112915,0.8969554901123047,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:37,5,25,0.8999525904655457,0.9121779799461365,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:48,5,26,0.9020575284957886,0.9094457626342773,96,0.4,128,0.0009951809875014272
2025-02-23 06:09:58,5,27,0.9019599556922913,0.909120500087738,96,0.4,128,0.0009951809875014272
2025-02-23 06:10:09,5,28,0.9034655094146729,0.9166015982627869,96,0.4,128,0.0009951809875014272
2025-02-23 06:10:20,5,29,0.9066577553749084,0.9135441184043884,96,0.4,128,0.0009951809875014272
2025-02-23 06:10:31,5,30,0.906936526298523,0.908730149269104,96,0.4,128,0.0009951809875014272
2025-02-23 06:10:42,5,31,0.9087905883789062,0.9180978536605835,96,0.4,128,0.0009951809875014272
2025-02-23 06:10:53,5,32,0.9097384810447693,0.9190086126327515,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:04,5,33,0.9103518724441528,0.9204397797584534,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:15,5,34,0.9111603498458862,0.9191386699676514,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:26,5,35,0.912401020526886,0.9175773859024048,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:37,5,36,0.9135022759437561,0.9225214719772339,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:48,5,37,0.9122337698936462,0.9043065309524536,96,0.4,128,0.0009951809875014272
2025-02-23 06:11:59,5,38,0.9160254001617432,0.9190086126327515,96,0.4,128,0.0009951809875014272
2025-02-23 06:12:10,5,39,0.9148684144020081,0.916016161441803,96,0.4,128,0.0009951809875014272
2025-02-23 06:12:21,5,40,0.9162206053733826,0.9192037582397461,96,0.4,128,0.0009951809875014272
2025-02-23 06:12:32,5,41,0.9302999973297119,0.9341660141944885,96,0.4,128,0.0009951809875014272
2025-02-23 06:12:42,5,42,0.9334225654602051,0.9340358972549438,96,0.4,128,0.0009951809875014272
2025-02-23 06:12:54,5,43,0.9343286752700806,0.9361826777458191,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:05,5,44,0.9361408352851868,0.9355321526527405,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:16,5,45,0.9364614486694336,0.9387197494506836,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:27,5,46,0.9363638758659363,0.937223494052887,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:37,5,47,0.9370329976081848,0.937613844871521,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:48,5,48,0.9373536109924316,0.9402810335159302,96,0.4,128,0.0009951809875014272
2025-02-23 06:13:59,5,49,0.9388731122016907,0.9399557709693909,96,0.4,128,0.0009951809875014272
2025-02-23 06:14:10,5,50,0.938580334186554,0.938524603843689,96,0.4,128,0.0009951809875014272
